0,0,0
-15.8740238,-1.799816879,2.234570423
-12.61510494,-1.747839538,-0.63883353
-14.41050876,-1.618374681,2.385267413
3.343106255,1.36826712,0.656520957
-20.15873411,-2.331022392,3.007329116
1.230434128,-0.000463595,-0.662984845
-3.005273423,-0.372453193,-0.312481163
-2.493596219,-0.309039393,1.168346925
-13.82641192,-2.286891178,-0.396449209
-15.57776851,-1.930602911,0.954598538
-14.56203876,-1.943138848,2.512123849
-26.77653229,-3.310909668,2.957309422
-21.05663541,-2.091064008,0.697511128
-0.055165545,0.161357646,-0.480418208
-6.377000911,-0.436811259,0.822831952
-5.157484524,-0.823951838,-2.210537172
5.178630103,0.488691873,0.139715047
-13.33141257,-1.484591577,2.110429596
-3.005273423,-0.372453193,-0.018366842
-15.11376772,-1.510104895,1.758924634
-5.104158341,-0.887894363,2.292728551
-8.890861055,-1.101872982,-0.583971256
-6.954548488,-0.861899543,0.630197276
-8.398004094,-1.040791635,-0.372824726
-23.91124936,-2.963397972,3.1605288
-4.211936892,-0.674737507,1.139503504
-7.669047569,-0.586750583,2.976357732
10.36948054,1.807940853,-1.259861714
-20.38955005,-2.519337723,0.937892228
-14.90580834,-1.847324727,1.105241237
-9.596130083,-1.373833678,0.62864809
8.166665035,0.8728804,1.449823082
2.168227061,0.276364976,0.394777752
-3.893057463,-0.118421798,1.182260998
-6.227926782,-0.77184698,-0.409063892
-4.28386992,-0.530913766,1.698442689
-7.263951912,-0.900244903,1.81698898
-3.468101953,-0.261767957,1.55436188
-26.3180213,-3.445426056,3.183555073
-5.884511838,-0.914019656,-2.52975786
-0.445522585,-0.055215046,-0.321014127
0.360736842,-0.09425104,1.483831837
1.767550176,0.033956452,-0.086076454
-5.032996079,-0.623755378,2.260844087
-10.66409722,-1.321635838,4.174667762
-2.065475068,-0.248339759,-0.039472661
-3.406102692,-0.735309201,-3.533995823
3.950573267,0.657977111,-0.487201455
-12.29402597,-1.523638145,0.5212326
-3.672954835,-0.594013521,1.67024586
-10.57585804,-1.646167809,3.258039518
7.9112169,1.14900581,-2.403567194
-11.86080726,-1.65439333,-0.980499981
-20.4334444,-2.68447541,-0.897737434
-12.47977063,-1.539037601,2.096293668
-5.512954529,-0.867989259,0.337468367
-8.916204558,-0.937207351,-0.121614333
0.042436112,0.173458006,2.831086056
-7.741219266,-1.144037953,1.675484791
0.915934848,0.467697921,0.829084576
-14.91752355,-1.681232851,0.633586285
-15.36204782,-1.903867953,1.244161059
-1.583610964,-0.196261996,-0.513369126
-5.950853783,-0.922238431,1.57654586
-1.98990768,-0.961082226,4.237107359
